1 -1.641073e-07 3.548271e-08 1.484582e-03 -7.593643e-06 3.033869e-08 -2.138106e-09 
2 -9.639978e-08 1.926618e-08 7.807811e-04 -6.676316e-06 2.667525e-08 -1.571435e-09 
3 -6.779185e-08 1.331249e-08 5.081335e-04 -4.928074e-06 1.969598e-08 -1.166210e-09 
4 -5.648903e-08 1.104367e-08 4.184071e-04 -3.848317e-06 1.538672e-08 -9.348104e-10 
5 -5.568290e-08 1.068545e-08 4.164194e-04 -3.552789e-06 1.421243e-08 -9.019592e-10 
6 -6.128300e-08 1.138837e-08 4.630309e-04 -4.006037e-06 1.603661e-08 -1.023948e-09 
7 -7.715477e-08 1.387552e-08 5.665025e-04 -5.624334e-06 2.253372e-08 -1.359523e-09 
8 -1.033556e-07 1.815192e-08 7.847996e-04 -7.326485e-06 2.938189e-08 -1.712568e-09 
9 -1.314295e-07 2.246941e-08 1.027225e-03 -8.801310e-06 3.533595e-08 -2.103061e-09 
10 -1.584915e-07 2.656256e-08 1.256350e-03 -1.014293e-05 4.077451e-08 -2.484510e-09 
11 -1.867426e-07 3.082369e-08 1.473944e-03 -1.166760e-05 4.696963e-08 -2.902819e-09 
12 -2.166835e-07 3.453379e-08 1.693202e-03 -1.337030e-05 5.390494e-08 -3.344393e-09 
13 -2.446829e-07 3.799527e-08 1.902394e-03 -1.481792e-05 5.984376e-08 -3.711635e-09 
14 -2.668265e-07 4.141294e-08 2.080513e-03 -1.607352e-05 6.503848e-08 -4.015392e-09 
15 -2.857552e-07 4.423103e-08 2.241578e-03 -1.751037e-05 7.098815e-08 -4.337937e-09 
16 -3.062273e-07 4.660980e-08 2.407483e-03 -1.899267e-05 7.714329e-08 -4.697392e-09 
17 -3.261960e-07 4.904175e-08 2.570270e-03 -2.035746e-05 8.284978e-08 -5.047910e-09 
18 -3.475313e-07 5.192682e-08 2.730881e-03 -2.175188e-05 8.870434e-08 -5.418800e-09 
19 -3.701907e-07 5.481341e-08 2.894260e-03 -2.321335e-05 9.486016e-08 -5.807206e-09 
20 -3.938929e-07 5.782070e-08 3.062486e-03 -2.463754e-05 1.008947e-07 -6.184428e-09 
21 -4.172301e-07 6.128432e-08 3.227233e-03 -2.601249e-05 1.067617e-07 -6.537860e-09 
22 -4.399107e-07 6.457246e-08 3.390586e-03 -2.751324e-05 1.131757e-07 -6.901731e-09 
23 -4.628622e-07 6.685093e-08 3.559817e-03 -2.909103e-05 1.199392e-07 -7.262424e-09 
24 -4.819379e-07 6.857577e-08 3.720051e-03 -3.038517e-05 1.255740e-07 -7.542565e-09 
25 -4.969922e-07 7.164162e-08 3.857013e-03 -3.148518e-05 1.304454e-07 -7.787081e-09 
